132 1 11 1 0 1.73 1.83 0.5
133 1 13 1 1.55 2.22 4.31 0
134 1 14 0 0.22 2.37 1.58 0.07
135 1 15 0 2.42 2.24 3.79 0.47
136 1 11 1 1 2.6 3.98 0.43
137 1 13 1 1.03 2.25 2.87 0.27
138 1 13 1 0.17 2.09 2.53 0
139 1 13 1 2.4 2.83 4.92 0.13
140 1 12 1 1.69 2.2 3.14 0.14
141 1 13 0 0.67 1.65 3.07 1.47
142 1 12 1 0.98 2.8 3.64 0.14
143 1 12 0 1.52 2.71 3.32 0
144 1 13 1 0.92 1.84 2.66 0.07
145 1 13 1 1.01 2.21 2.03 0.69
146 1 12 1 0.31 1.63 2.21 0.07
147 1 12 0 1.16 1.51 1.76 0.07
148 1 10 0 0.17 1.26 1.58 0
149 1 10 1 1.71 2.84 3.2 0
150 1 14 1 1.21 1.39 2.16 0
151 1 13 0 0.58 1.24 2.48 0.41
152 1 11 0 1.03 1.89 2.51 0.34
153 1 15 0 0.11 2.04 3.27 0.63
154 1 13 1 1.28 2.22 3.81 0.41
155 1 14 0 0.47 1.82 1.92 0.41
156 1 12 1 1.74 2.91 3.55 0.28
157 1 14 1 1.14 1.5 2.47 0.28
158 1 12 0 0 1.84 4.9 0.07
159 1 10 1 0 1.32 2 0
160 1 14 1 1.24 2.26 3.23 2.57
161 1 13 1 0.13 2.5 4.23 0.76
162 1 12 0 0.36 1.5 2.25 0
163 1 11 0 0.11 1.64 3.82 0.2
164 1 11 1 0.38 1.72 2.58 0
165 1 15 0 0.63 1.56 3.62 0.89
166 1 12 1 0.89 1.25 3.01 0
167 0 11 0 0.24 2.52 2.01 0
168 0 13 0 0.22 2.69 2.19 0
169 0 13 1 0.9 1.17 2.06 0.07
170 0 12 0 2.09 2.48 4.74 0.35
171 0 10 0 1.38 1.44 2.64 0
172 0 12 0 1.68 1.6 2.3 0.21
173 0 12 0 0.39 1.62 3.13 0
174 0 13 1 1.04 2.69 4.04 0
175 0 15 0 0.8 2.48 2.64 0.07
176 0 12 0 0.64 1.74 2.32 0.35
177 0 15 1 1.27 1.49 2.07 0.34
178 0 14 1 0.28 2.05 1.93 0.2
179 0 14 0 0.63 1.72 2.21 1.1
180 0 13 1 1.3 2.03 3.75 0.07
181 0 11 0 0.32 1.7 2.04 0
182 0 14 0 0.32 1.85 2.19 0.75
183 0 15 0 1.04 2.92 5.08 1.46
184 0 13 1 1.61 1.47 2.9 0.5
185 0 14 0 0.45 2.06 2.23 0.13
186 0 13 1 1.86 2.18 4.03 0.7
187 0 14 1 0.62 1.37 2.45 0.5
188 0 13 0 0.23 2.25 2.96 0.07
189 0 14 0 0.5 1.61 2.33 0.96
190 0 13 1 0.41 1.57 3.41 0.28
191 0 11 1 0.92 2.68 3.34 0
192 0 15 0 1.62 2.64 3.63 0.67
193 0 12 1 0.17 1.62 1.55 0.28
194 0 11 1 0.21 1.47 2.2 0.28
195 0 15 1 0.47 2.84 3.59 0.07
196 0 10 1 0.97 2.41 3.38 0
197 0 15 1 0.69 1.68 2.69 0.61
198 0 15 0 1.13 1.25 2.05 0.35
199 0 14 0 2.6 2.12 3.79 0.28
200 0 14 1 1.37 2.13 2.34 0
201 0 10 1 1.4 1.65 3.02 0.64
202 0 13 1 0.06 1.11 2.41 0
203 0 12 1 0.78 1.73 1.85 0
204 0 15 1 1.66 2.23 2.65 0.55
205 0 15 0 0.55 1.99 4.1 0.07
206 0 14 0 0.3 1.45 2.33 0
207 0 14 1 0.4 1.61 3.13 1.27
208 0 12 1 0.06 1.78 2.58 0
209 0 11 1 0.5 1.55 1.74 0
210 0 15 1 0.47 1.23 2.29 0
211 0 11 0 0.78 1.79 2.48 0
212 0 14 0 0.27 1.38 3.36 0
213 0 11 1 0.47 1.94 1.42 0
214 0 12 0 0.36 2.56 2.76 0
215 0 11 1 0.68 2.79 3.65 0.21
216 0 14 0 0.9 2.76 3.81 0.07
217 0 12 1 0.4 1.35 2.33 0.14
218 0 11 1 0.85 2.57 3.48 0
219 0 14 1 0.46 1.71 2.62 0
220 0 12 0 0.17 1.62 1.83 0
221 0 14 0 1.13 2.34 2.25 0
222 0 11 0 1.09 2.53 2.36 0
223 0 11 0 0.51 1.61 1.79 0
224 0 11 1 0.24 1.6 1.9 0
225 0 14 0 2.14 1.56 4.52 0.97
226 0 14 1 0.51 1.53 2.11 0
227 0 15 0 0.3 2.22 2.54 0.48
228 0 15 1 0.61 2.17 2.66 0.48
229 0 14 1 1.2 2.49 2.95 0.42
230 0 10 1 0.38 2.39 2.15 0
231 0 14 1 0.46 2.51 1.7 0.28
232 0 11 0 0.24 3.05 2.65 0
233 0 14 0 0.39 2.12 2.28 0
234 0 13 0 0.08 1.28 2.04 0.21
235 0 12 0 1.5 2.88 3.26 0.14
236 0 14 0 0.95 1.82 2.94 0.89
237 0 13 0 1.25 2.12 2.37 0.43
238 0 14 1 0.3 1.39 1.9 0.14
239 0 13 1 0.44 1.53 3.34 0
240 0 12 0 1.1 1.7 2.78 0.07
241 0 13 0 0.36 2.28 3.87 0.43
242 0 13 0 0.17 1.78 3.37 0.74
243 0 13 1 0.47 2.48 2.31 0
244 0 12 1 0.11 1.8 4.64 0.29
245 0 10 1 0.3 2.02 2.88 0
246 0 11 1 0.67 1.58 2.16 0.5
247 0 11 1 0.9 2.02 3.22 0.48
248 0 13 1 0.7 1.98 3.95 2.24
249 0 11 1 0.44 2.25 2.32 0
250 0 11 1 1.73 2.02 2.48 0
251 0 13 1 0.51 2.48 3.7 0
252 0 15 0 0.61 1.86 2.21 1.45
253 0 12 1 0.64 3.06 4.1 0.27
254 0 14 0 0.66 2.2 1.88 0.13
255 0 14 1 0.56 2.1 2.23 0.62
256 0 14 0 0.17 1.92 2.48 0.35
257 0 15 1 0.19 1.8 3.7 0.13
258 0 14 1 0.55 2.79 2.64 0.07
259 0 14 0 0.82 1.17 2.94 0.63
260 0 13 0 0.33 2.78 2.59 0
261 0 11 1 1.12 2.25 3.63 0
262 0 10 0 1.63 1.91 3.31 0.36
263 0 13 0 0.71 2.27 3.4 0.5
264 0 15 1 0.76 1.61 1.5 0.89
265 0 11 1 1.46 2.34 2.37 0
266 0 13 0 0.78 2.31 2.27 0
267 0 13 1 1.07 1.73 4.54 0.21
268 0 15 0 0.38 2.25 4.73 1.64
269 0 14 1 0.13 1.16 1.97 0.07
270 0 11 1 2.17 1.76 2.74 0.07
271 0 14 0 1.07 2.43 4.4 0.28
272 0 13 1 0.62 1.3 2.03 0.29
273 0 13 0 0.06 1.99 1.87 0
274 0 14 1 0.22 1.34 2.26 0
275 0 13 0 0.95 1.93 3.35 0.21
276 0 14 1 0.49 2.28 3.38 0.97
277 0 12 0 0.24 1.64 1.9 0
278 0 16 1 1.74 1.75 2.39 0.7
279 0 13 0 0.69 2.03 4 0.29
280 0 12 0 1.14 2.37 2.12 0
281 0 11 1 0.41 2.42 2.5 0
282 0 13 0 0.37 2.4 2.84 0
283 0 12 0 0.77 1.65 2.55 0
284 0 14 1 0.06 1.36 3.39 0.07
285 0 11 1 0.55 1.16 2.61 0.5
286 0 14 0 0.25 1.85 2.32 0.42
287 0 15 0 0.97 1.97 4.62 1.6
288 0 15 0 0.47 1.41 2.06 0.07
289 0 13 0 0.47 2.04 2.36 2.3
290 0 14 1 0.34 1.99 2.76 0
291 0 11 0 0.47 2.02 3.51 0.14
292 0 11 1 0.17 1.36 2.05 0.13
293 0 11 0 0.25 1.45 2.35 0
294 0 11 1 0.4 1.83 2.96 0
295 0 12 1 0.77 2.11 2.37 0.13
296 0 13 0 1.44 1.95 3.07 0.77
297 0 14 1 0.63 1.72 1.5 0.57
298 0 11 1 0.23 1.96 1.92 0
299 0 15 0 0.49 2.42 2.9 0.27
300 0 11 0 0.28 1.29 2.11 0
301 0 13 1 0.39 2.39 4.51 1.2
302 0 12 0 0.77 1.47 2.17 0.07
303 0 12 1 1.43 2.93 4.54 0.29
304 0 12 1 0.78 1.66 2.72 1.13
305 0 13 1 0.3 2.48 5.76 0
306 0 13 1 0.17 2.25 1.82 0
307 0 11 0 0.56 1.95 2.29 0
308 0 11 0 0.71 1.34 2.02 0
309 0 12 1 0.11 2.12 1.67 0
310 0 11 1 0.88 2.09 2.33 0
311 0 15 0 0 1.07 2.89 0
312 0 14 1 1.15 2.23 2.51 0.27
313 0 11 1 1.28 2.14 3.55 0.35
314 0 12 1 0.76 1.92 2.29 0
315 0 15 0 0.78 3.33 5.68 1.45
316 0 13 1 0.71 2.01 2.15 0
